q1,q2,q3,xe,ye,thetae,t1,t2,t3
1.526444911956787,-1.8197150230407715,0.8885481953620911,13.585858585858587,9.121212121212121,33.87644245684046,12.81,8.89,34.11
1.5242416858673096,-1.8190704584121704,0.8879814147949219,13.606060606060606,9.090909090909093,33.748922954187876,12.83,8.87,33.99
1.5220396518707275,-1.8184256553649902,0.8874139785766602,13.626262626262626,9.060606060606062,33.62140286845832,12.85,8.85,33.86
1.5198371410369873,-1.8177815675735474,0.8868483901023865,13.646464646464647,9.030303030303031,33.493883462984705,12.87,8.82,33.74
1.517634630203247,-1.8171364068984985,0.8862813115119934,13.666666666666666,9.0,33.36636600105956,12.89,8.8,33.62
1.5154328346252441,-1.8164914846420288,0.8857132792472839,13.686868686868687,8.969696969696969,33.238851745859876,12.91,8.78,33.5
1.513230562210083,-1.8158472776412964,0.8851476311683655,13.707070707070708,8.939393939393938,33.11134196037202,12.93,8.75,33.38
1.5110278129577637,-1.8152025938034058,0.8845807909965515,13.727272727272727,8.90909090909091,32.98383790731678,12.95,8.73,33.25
1.5088248252868652,-1.8145577907562256,0.8840146660804749,13.747474747474747,8.878787878787879,32.85634084907425,12.97,8.71,33.13
1.5066227912902832,-1.8139129877090454,0.883449137210846,13.767676767676768,8.848484848484848,32.72885204760896,12.99,8.68,33.01
1.504420518875122,-1.8132684230804443,0.8828830122947693,13.787878787878787,8.81818181818182,32.601372764395,13.01,8.66,32.89
1.5022180080413818,-1.8126237392425537,0.8823167681694031,13.808080808080808,8.787878787878789,32.4739042603411,13.03,8.63,32.77
1.5000150203704834,-1.8119784593582153,0.8817504048347473,13.828282828282829,8.757575757575758,32.346447795715996,13.05,8.61,32.65
1.4978117942810059,-1.811333417892456,0.8811861276626587,13.848484848484848,8.727272727272727,32.21900463007376,13.07,8.59,32.52
1.4956085681915283,-1.8106887340545654,0.8806220889091492,13.868686868686869,8.696969696969695,32.09157602217924,13.09,8.56,32.4
1.4934053421020508,-1.8100433349609375,0.8800562024116516,13.88888888888889,8.666666666666664,31.964163229933703,13.11,8.54,32.28
1.4912018775939941,-1.80939781665802,0.8794929385185242,13.90909090909091,8.636363636363633,31.836767510300497,13.13,8.51,32.16
1.488999366760254,-1.8087526559829712,0.8789280652999878,13.929292929292929,8.606060606060606,31.709390119230928,13.15,8.49,32.04
1.4867956638336182,-1.8081073760986328,0.8783652186393738,13.94949494949495,8.575757575757574,31.582032311590222,13.17,8.47,31.92
1.484591007232666,-1.8074612617492676,0.8778018355369568,13.969696969696969,8.545454545454547,31.45469534108376,13.19,8.44,31.8
1.4823875427246094,-1.8068161010742188,0.8772402405738831,13.98989898989899,8.515151515151516,31.327380460183324,13.21,8.42,31.67
1.4801840782165527,-1.8061699867248535,0.8766776919364929,14.01010101010101,8.484848484848484,31.200088920053705,13.23,8.39,31.55
